screen_name,r,w
967,"[0.         0.71658318 0.03239877 0.19285464 0.03521545 0.75179863
 0.06761422 0.22807009 2.87347758 3.59006076 2.90587635 3.06633221
 0.44363251 1.16021569 0.47603128 0.63648715]",[0.44363251 2.87347758 0.03521545 0.19285464 0.03239877 0.71658318]
131,"[ 0.          0.56703942  1.89991031 -0.97232726  0.69853227  1.26557169
  2.59844258 -0.27379499 -3.15608265 -2.58904323 -1.25617233 -4.12840991
  4.67183697  5.23887639  6.57174729  3.69950971]",[ 4.67183697 -3.15608265  0.69853227 -0.97232726  1.89991031  0.56703942]
744,"[ 0.          0.03292905 -0.47362944  3.47332074  0.93371075  0.9666398
  0.46008131  4.4070315   0.14803894  0.18096799 -0.3255905   3.62135969
 -0.56528887 -0.53235982 -1.03891832  2.90803187]",[-0.56528887  0.14803894  0.93371075  3.47332074 -0.47362944  0.03292905]
270,"[ 0.          0.15747989  0.50241448 14.6398501   0.48184196  0.63932184
  0.98425644 15.12169206  0.26649771  0.4239776   0.7689122  14.90634781
  7.65333108  7.81081096  8.15574556 22.29318118]",[ 7.65333108  0.26649771  0.48184196 14.6398501   0.50241448  0.15747989]
839,"[0.         0.73983958 0.42642823 0.87725956 0.15784035 0.89767993
 0.58426858 1.03509991 0.69894005 1.43877963 1.12536828 1.57619961
 1.28255577 2.02239535 1.708984   2.15981533]",[1.28255577 0.69894005 0.15784035 0.87725956 0.42642823 0.73983958]
282,"[ 0.          0.72924679  2.32666859 -1.01853018  0.93897861  1.6682254
  3.26564721 -0.07955157  2.21529623  2.94454302  4.54196483  1.19676605
  1.46627849  2.19552528  3.79294709  0.44774831]",[ 1.46627849  2.21529623  0.93897861 -1.01853018  2.32666859  0.72924679]
457,"[0.         0.93713694 0.60833411 0.32955835 0.26281758 1.19995452
 0.87115169 0.59237594 0.7329919  1.67012884 1.34132601 1.06255025
 1.71995469 2.65709163 2.3282888  2.04951305]",[1.71995469 0.7329919  0.26281758 0.32955835 0.60833411 0.93713694]
556,"[0.00000000e+00 2.22612954e-03 1.22672059e+00 3.94474777e-01
 1.65321383e-01 1.67547513e-01 1.39204197e+00 5.59796160e-01
 1.38851288e-01 1.41077418e-01 1.36557188e+00 5.33326065e-01
 1.25916979e+00 1.26139592e+00 2.48589038e+00 1.65364457e+00]",[1.25916979 0.13885129 0.16532138 0.39447478 1.22672059 0.00222613]
135,"[ 0.          0.33345005  1.43161004 -0.27423258  1.94240304  2.27585309
  3.37401308  1.66817046  0.68367708  1.01712713  2.11528712  0.4094445
  3.78861744  4.1220675   5.22022748  3.51438486]",[ 3.78861744  0.68367708  1.94240304 -0.27423258  1.43161004  0.33345005]
76,"[ 0.          0.25772883  2.34427574 -0.65874402  5.13384303  5.39157186
  7.47811877  4.47509901  8.03482557  8.29255439 10.37910131  7.37608155
 -0.42846111 -0.17073228  1.91581463 -1.08720513]",[-0.42846111  8.03482557  5.13384303 -0.65874402  2.34427574  0.25772883]
33,"[0.         1.18290068 0.01006531 0.52552559 0.58841274 1.77131342
 0.59847805 1.11393832 0.91286555 2.09576623 0.92293086 1.43839113
 0.86113863 2.04403931 0.87120394 1.38666422]",[0.86113863 0.91286555 0.58841274 0.52552559 0.01006531 1.18290068]
700,"[0.         0.45087416 0.13390966 0.66341162 0.20518303 0.65605718
 0.33909269 0.86859465 0.27781682 0.72869098 0.41172649 0.94122845
 1.36962423 1.82049839 1.5035339  2.03303586]",[1.36962423 0.27781682 0.20518303 0.66341162 0.13390966 0.45087416]
841,"[ 0.          1.94511381  0.93562297  2.43838635  0.09509217  2.04020598
  1.03071514  2.53347853  0.64405986  2.58917367  1.57968283  3.08244621
 -1.53121972  0.41389408 -0.59559675  0.90716663]",[-1.53121972  0.64405986  0.09509217  2.43838635  0.93562297  1.94511381]
1041,"[ 0.          0.07810487  0.88110658 -0.02418214  0.68643213  0.764537
  1.56753871  0.66224999  0.08603391  0.16413878  0.96714049  0.06185177
  1.84830963  1.9264145   2.72941621  1.8241275 ]",[ 1.84830963  0.08603391  0.68643213 -0.02418214  0.88110658  0.07810487]
1006,"[ 0.          0.71768611  0.64419601 11.50314798  0.11589525  0.83358136
  0.76009126 11.61904324  0.98197421  1.69966032  1.62617022 12.48512219
 -1.14493384 -0.42724773 -0.50073783 10.35821415]",[-1.14493384  0.98197421  0.11589525 11.50314798  0.64419601  0.71768611]
756,"[ 0.          0.40923684  1.27069529  0.96479452  0.19053854  0.59977538
  1.46123383  1.15533307 -0.52223746 -0.11300062  0.74845783  0.44255706
  0.3907642   0.80000104  1.66145949  1.35555872]",[ 0.3907642  -0.52223746  0.19053854  0.96479452  1.27069529  0.40923684]
202,"[0.         0.24605144 0.90388533 0.85808511 0.89085916 1.1369106
 1.79474448 1.74894427 0.59468525 0.84073669 1.49857058 1.45277036
 3.67748176 3.9235332  4.58136708 4.53556687]",[3.67748176 0.59468525 0.89085916 0.85808511 0.90388533 0.24605144]
413,"[ 0.          0.77437895  1.17756001  0.91078855 -0.7269012   0.04747776
  0.45065882  0.18388735  1.66502848  2.43940744  2.8425885   2.57581703
  0.60285804  1.377237    1.78041806  1.51364659]",[ 0.60285804  1.66502848 -0.7269012   0.91078855  1.17756001  0.77437895]
1003,"[0.         0.23176679 0.75622413 0.12437165 0.37472026 0.60648704
 1.13094439 0.4990919  0.88454635 1.11631314 1.64077048 1.008918
 1.39793627 1.62970305 2.1541604  1.52230791]",[1.39793627 0.88454635 0.37472026 0.12437165 0.75622413 0.23176679]
521,"[ 0.          0.67276822  0.21996088  4.58232031  0.64716132  1.31992954
  0.8671222   5.22948163  0.25720719  0.92997541  0.47716808  4.83952751
 -0.18658293  0.48618529  0.03337796  4.39573739]",[-0.18658293  0.25720719  0.64716132  4.58232031  0.21996088  0.67276822]
569,"[0.         0.22710035 0.84129253 0.00940023 0.91688725 1.1439876
 1.75817978 0.92628747 0.41708709 0.64418744 1.25837962 0.42648731
 1.54042153 1.76752188 2.38171405 1.54982175]",[1.54042153 0.41708709 0.91688725 0.00940023 0.84129253 0.22710035]
814,"[ 0.          0.71190962  4.41406377  1.31393414  6.867139    7.57904862
 11.28120277  8.18107314 -3.95386367 -3.24195405  0.4602001  -2.63992953
 -3.94496678 -3.23305716  0.469097   -2.63103263]",[-3.94496678 -3.95386367  6.867139    1.31393414  4.41406377  0.71190962]
41,"[ 0.          0.69314998  0.36214119  2.15573     0.41874674  1.11189672
  0.78088793  2.57447674 -1.49854054 -0.80539056 -1.13639935  0.65718946
  3.20676536  3.89991534  3.56890655  5.36249537]",[ 3.20676536 -1.49854054  0.41874674  2.15573     0.36214119  0.69314998]
802,"[0.00000000e+00 3.40620193e-01 5.89171190e-01 3.53434443e+00
 5.53727779e-03 3.46157471e-01 5.94708468e-01 3.53988171e+00
 8.14026172e-01 1.15464636e+00 1.40319736e+00 4.34837061e+00
 2.32192107e+00 2.66254127e+00 2.91109226e+00 5.85626551e+00]",[2.32192107 0.81402617 0.00553728 3.53434443 0.58917119 0.34062019]
242,"[0.         1.20442515 0.24359687 0.66449982 0.96640338 2.17082853
 1.21000025 1.6309032  0.98151966 2.18594481 1.22511653 1.64601948
 0.31752401 1.52194916 0.56112088 0.98202383]",[0.31752401 0.98151966 0.96640338 0.66449982 0.24359687 1.20442515]
209,"[0.         0.5806674  0.95978918 1.09166173 0.90603392 1.48670132
 1.8658231  1.99769565 0.3348294  0.91549679 1.29461857 1.42649112
 2.19479462 2.77546202 3.1545838  3.28645635]",[2.19479462 0.3348294  0.90603392 1.09166173 0.95978918 0.5806674 ]
95,"[ 0.          0.79231934 -0.55745409  1.62455662 -0.64390421  0.14841513
 -1.20135831  0.98065241  0.03647417  0.8287935  -0.52097993  1.66103079
  7.01194563  7.80426497  6.45449154  8.63650225]",[ 7.01194563  0.03647417 -0.64390421  1.62455662 -0.55745409  0.79231934]
246,"[ 0.          1.28220186  0.60311909  0.25802293 -0.33559582  0.94660604
  0.26752327 -0.07757289  0.67714757  1.95934943  1.28026666  0.9351705
  0.21395866  1.49616052  0.81707776  0.4719816 ]",[ 0.21395866  0.67714757 -0.33559582  0.25802293  0.60311909  1.28220186]
374,"[0.         0.66054821 1.41049207 0.54525411 0.63475813 1.29530634
 2.04525021 1.18001224 0.47412946 1.13467766 1.88462153 1.01938356
 0.54952222 1.21007043 1.96001429 1.09477633]",[0.54952222 0.47412946 0.63475813 0.54525411 1.41049207 0.66054821]
800,"[ 0.          0.36944425  2.50864839 -0.98947498  0.57865277  0.94809702
  3.08730116 -0.41082221  1.88707001  2.25651427  4.3957184   0.89759503
 18.00902943 18.37847368 20.51767782 17.01955445]",[18.00902943  1.88707001  0.57865277 -0.98947498  2.50864839  0.36944425]
307,"[0.         0.35076311 0.96155666 0.20422142 0.31704872 0.66781183
 1.27860538 0.52127014 2.29103783 2.64180094 3.25259449 2.49525925
 0.18382245 0.53458556 1.14537911 0.38804387]",[0.18382245 2.29103783 0.31704872 0.20422142 0.96155666 0.35076311]
880,"[0.         0.79212197 0.99093243 0.88213506 0.54171335 1.33383532
 1.53264578 1.42384841 0.97970302 1.77182499 1.97063545 1.86183808
 4.52690483 5.3190268  5.51783726 5.40903989]",[4.52690483 0.97970302 0.54171335 0.88213506 0.99093243 0.79212197]
469,"[ 0.          0.98920454  0.76344928 -8.97744754  1.81646581  2.80567036
  2.57991509 -7.16098172  1.61184951  2.60105405  2.37529879 -7.36559803
  8.84662394  9.83582848  9.61007322 -0.1308236 ]",[ 8.84662394  1.61184951  1.81646581 -8.97744754  0.76344928  0.98920454]
32,"[ 0.00000000e+00  1.10483211e-01  1.01884636e+02  5.32714817e-01
 -1.26961862e+02 -1.26851379e+02 -2.50772260e+01 -1.26429148e+02
 -5.80854333e+01 -5.79749501e+01  4.37992031e+01 -5.75527185e+01
  8.72091130e-02  1.97692324e-01  1.01971846e+02  6.19923930e-01]","[ 8.72091130e-02 -5.80854333e+01 -1.26961862e+02  5.32714817e-01
  1.01884636e+02  1.10483211e-01]"
732,"[ 0.          0.40142195  0.91664582 -5.52963723  0.86593688  1.26735884
  1.7825827  -4.66370035  0.66221148  1.06363343  1.57885729 -4.86742575
  6.91240406  7.31382602  7.82904988  1.38276684]",[ 6.91240406  0.66221148  0.86593688 -5.52963723  0.91664582  0.40142195]
317,"[ 0.          0.83591403  0.87728618 -1.98896894  0.1119095   0.94782353
  0.98919568 -1.87705944 -1.91818572 -1.08227169 -1.04089954 -3.90715466
  5.15720636  5.9931204   6.03449254  3.16823743]",[ 5.15720636 -1.91818572  0.1119095  -1.98896894  0.87728618  0.83591403]
543,"[ 0.          0.67588442  5.84362104  0.34713358  0.97845711  1.65434153
  6.82207814  1.32559069  0.99441161  1.67029603  6.83803264  1.34154519
 -7.74508957 -7.06920515 -1.90146854 -7.39795599]",[-7.74508957  0.99441161  0.97845711  0.34713358  5.84362104  0.67588442]
130,"[ 0.00000000e+00  3.58514132e+00  5.35010768e-01  4.30121342e-01
 -5.40333289e-01  3.04480803e+00 -5.32252103e-03 -1.10211947e-01
  4.65031407e-01  4.05017273e+00  1.00004217e+00  8.95152749e-01
 -7.84291401e+00 -4.25777269e+00 -7.30790324e+00 -7.41279267e+00]",[-7.84291401  0.46503141 -0.54033329  0.43012134  0.53501077  3.58514132]
406,"[0.         0.46768614 0.05729229 0.40024514 0.24841396 0.7161001
 0.30570625 0.6486591  0.89438231 1.36206845 0.9516746  1.29462745
 1.35520255 1.82288869 1.41249484 1.7554477 ]",[1.35520255 0.89438231 0.24841396 0.40024514 0.05729229 0.46768614]
711,"[ 0.          0.02679357  0.29120862  2.60520531  0.56898405  0.59577762
  0.86019267  3.17418936  0.22322166  0.25001523  0.51443028  2.82842697
 -2.16691353 -2.14011996 -1.87570491  0.43829178]",[-2.16691353  0.22322166  0.56898405  2.60520531  0.29120862  0.02679357]
681,"[  0.           0.77956567  10.89738159   0.89522708   0.4013497
   1.18091538  11.29873129   1.29657679   0.01851922   0.79808489
  10.91590081   0.9137463  -10.76856701  -9.98900133   0.12881459
  -9.87333992]","[-10.76856701   0.01851922   0.4013497    0.89522708  10.89738159
   0.77956567]"
365,"[ 0.          0.30998016  3.37852291 18.52052967  4.45594458  4.76592474
  7.83446748 22.97647425 -2.73173572 -2.42175556  0.64678719 15.78879395
 -9.82451934 -9.51453918 -6.44599644  8.69601033]",[-9.82451934 -2.73173572  4.45594458 18.52052967  3.37852291  0.30998016]
57,"[ 0.          0.19240025  0.51401864 -5.78568527  0.62086841  0.81326866
  1.13488705 -5.16481687  1.33186055  1.5242608   1.84587919 -4.45382472
  5.24725429  5.43965455  5.76127294 -0.53843098]",[ 5.24725429  1.33186055  0.62086841 -5.78568527  0.51401864  0.19240025]
1045,"[0.         0.27299033 0.6041763  0.04999751 0.2579651  0.53095543
 0.8621414  0.3079626  0.76396576 1.03695609 1.36814206 0.81396327
 1.76088667 2.03387701 2.36506297 1.81088418]",[1.76088667 0.76396576 0.2579651  0.04999751 0.6041763  0.27299033]
411,"[ 0.          0.74425195  1.90746537 -0.53738077  0.14316677  0.88741872
  2.05063214 -0.394214    1.91752693  2.66177888  3.8249923   1.38014616
 -1.85954696 -1.11529501  0.04791841 -2.39692773]",[-1.85954696  1.91752693  0.14316677 -0.53738077  1.90746537  0.74425195]
722,"[0.         0.07870726 0.32021181 6.59239385 0.80189096 0.88059822
 1.12210277 7.39428481 0.14689067 0.22559793 0.46710248 6.73928452
 1.06352747 1.14223473 1.38373928 7.65592132]",[1.06352747 0.14689067 0.80189096 6.59239385 0.32021181 0.07870726]
965,"[  0.           0.89277626   4.60492344   3.91858923 -14.51963567
 -13.62685942  -9.91471224 -10.60104645   3.40437134   4.29714759
   8.00929478   7.32296057 -14.89752005 -14.00474379 -10.29259661
 -10.97893082]","[-14.89752005   3.40437134 -14.51963567   3.91858923   4.60492344
   0.89277626]"
797,"[ 0.          0.1096229   0.80387817  9.94493923 12.48141036 12.59103326
 13.28528853 22.42634959  7.43686154  7.54648445  8.24073971 17.38180078
  0.30873636  0.41835926  1.11261452 10.25367559]",[ 0.30873636  7.43686154 12.48141036  9.94493923  0.80387817  0.1096229 ]
81,"[  0.          17.8712033    0.72703867   0.62174608  -9.21170869
   8.65949461  -8.48467002  -8.58996261 -16.12937506   1.74182824
 -15.40233639 -15.50762898 -65.10837968 -47.23717638 -64.38134101
 -64.4866336 ]","[-65.10837968 -16.12937506  -9.21170869   0.62174608   0.72703867
  17.8712033 ]"
185,"[0.         0.12822968 0.59001461 0.50731202 0.69635272 0.8245824
 1.28636733 1.20366474 0.29657546 0.42480515 0.88659007 0.80388749
 1.81408811 1.94231779 2.40410272 2.32140013]",[1.81408811 0.29657546 0.69635272 0.50731202 0.59001461 0.12822968]
451,"[  0.           0.76998087   0.64460494  -3.61856964   0.63809317
   1.40807404   1.28269811  -2.98047647  -6.4023231   -5.63234223
  -5.75771816 -10.02089274   7.85758743   8.6275683    8.50219237
   4.23901779]",[ 7.85758743 -6.4023231   0.63809317 -3.61856964  0.64460494  0.76998087]
578,"[0.         0.60751735 0.28815788 1.06767733 0.38741285 0.9949302
 0.67557072 1.45509017 0.66165985 1.26917721 0.94981773 1.72933718
 1.03132599 1.63884334 1.31948387 2.09900332]",[1.03132599 0.66165985 0.38741285 1.06767733 0.28815788 0.60751735]
822,"[0.         0.14469553 0.53129624 0.68086356 0.2726531  0.41734863
 0.80394934 0.95351666 0.31538392 0.46007945 0.84668017 0.99624748
 1.62110353 1.76579906 2.15239977 2.30196709]",[1.62110353 0.31538392 0.2726531  0.68086356 0.53129624 0.14469553]
167,"[ 0.          0.37646383  3.54340645  1.36496263  0.86207141  1.23853524
  4.40547786  2.22703404  0.1885796   0.56504343  3.73198605  1.55354223
 -5.27098396 -4.89452012 -1.72757751 -3.90602133]",[-5.27098396  0.1885796   0.86207141  1.36496263  3.54340645  0.37646383]
917,"[0.         0.71385901 0.17496415 3.13322847 0.52340529 1.2372643
 0.69836944 3.65663376 0.6535791  1.3674381  0.82854325 3.78680757
 0.56140732 1.27526632 0.73637147 3.69463579]",[0.56140732 0.6535791  0.52340529 3.13322847 0.17496415 0.71385901]
499,"[ 0.          2.2454983   0.49533337  1.87729422  0.12461693  2.37011523
  0.61995031  2.00191116  1.36013938  3.60563768  1.85547276  3.23743361
 -3.14759199 -0.9020937  -2.65225862 -1.27029777]",[-3.14759199  1.36013938  0.12461693  1.87729422  0.49533337  2.2454983 ]
353,"[ 0.          0.81453993  1.70429261  0.46610047  0.54919412  1.36373404
  2.25348672  1.01529459  0.72841572  1.54295564  2.43270832  1.19451619
 -1.62535558 -0.81081566  0.07893702 -1.15925511]",[-1.62535558  0.72841572  0.54919412  0.46610047  1.70429261  0.81453993]
924,"[ 0.          0.54152119  1.16615491  0.76674549  0.36668937  0.90821055
  1.53284427  1.13343486  0.04229362  0.58381481  1.20844853  0.80903912
 -0.38084264  0.16067855  0.78531227  0.38590285]",[-0.38084264  0.04229362  0.36668937  0.76674549  1.16615491  0.54152119]
280,"[ 0.          0.4139885   0.1840706   3.36622461  0.32627962  0.74026812
  0.51035022  3.69250423  0.42196206  0.83595056  0.60603265  3.78818667
 -0.12103734  0.29295116  0.06303326  3.24518727]",[-0.12103734  0.42196206  0.32627962  3.36622461  0.1840706   0.4139885 ]
952,"[0.         0.26512856 0.43314395 1.64583124 0.54341131 0.80853987
 0.97655526 2.18924255 0.04330966 0.30843822 0.47645361 1.6891409
 0.47245037 0.73757893 0.90559432 2.11828161]",[0.47245037 0.04330966 0.54341131 1.64583124 0.43314395 0.26512856]
1038,"[0.         0.05706002 0.79982818 1.82535349 0.54503134 0.60209137
 1.34485952 2.37038484 0.44640908 0.5034691  1.24623726 2.27176257
 0.85956789 0.91662792 1.65939607 2.68492139]",[0.85956789 0.44640908 0.54503134 1.82535349 0.79982818 0.05706002]
450,"[0.         0.07384855 0.29918356 1.09392941 0.87848348 0.95233203
 1.17766704 1.9724129  0.72413161 0.79798016 1.02331517 1.81806102
 3.02064531 3.09449386 3.31982887 4.11457472]",[3.02064531 0.72413161 0.87848348 1.09392941 0.29918356 0.07384855]
563,"[0.         0.65422835 0.58473791 0.9515542  1.07180271 1.72603106
 1.65654062 2.02335691 1.67535127 2.32957962 2.26008918 2.62690547
 0.44307642 1.09730477 1.02781433 1.39463062]",[0.44307642 1.67535127 1.07180271 0.9515542  0.58473791 0.65422835]
15,"[ 0.         -0.20882467  0.98179144  2.16091621  0.98278314  0.77395847
  1.96457458  3.14369935  1.02271461  0.81388994  2.00450605  3.18363082
  1.56081798  1.35199331  2.54260942  3.72173419]",[ 1.56081798  1.02271461  0.98278314  2.16091621  0.98179144 -0.20882467]
936,"[ 0.          0.0355926   0.60324145  0.90493851  2.49688362  2.53247622
  3.10012507  3.40182213  1.21233949  1.2479321   1.81558095  2.11727801
 -0.32938757 -0.29379496  0.27385389  0.57555095]",[-0.32938757  1.21233949  2.49688362  0.90493851  0.60324145  0.0355926 ]
84,"[0.         0.05199906 1.34042304 0.60855845 0.65209393 0.70409299
 1.99251697 1.26065238 0.34536998 0.39736903 1.68579301 0.95392843
 0.66512632 0.71712537 2.00554935 1.27368476]",[0.66512632 0.34536998 0.65209393 0.60855845 1.34042304 0.05199906]
513,"[ 0.          0.00703841  2.86323292 -1.92934112  0.82784789  0.8348863
  3.69108081 -1.10149323  0.78152767  0.78856609  3.64476059 -1.14781345
  3.18437693  3.19141534  6.04760985  1.25503581]",[ 3.18437693  0.78152767  0.82784789 -1.92934112  2.86323292  0.00703841]
1000,"[ 0.         29.28940395  0.22448999 12.0167195   0.24818066 29.53758461
  0.47267066 12.26490016  4.15823079 33.44763474  4.38272079 16.17495029
 13.00397346 42.29337741 13.22846346 25.02069296]",[13.00397346  4.15823079  0.24818066 12.0167195   0.22448999 29.28940395]
980,"[ 0.          0.57142512  1.24984202  1.95333231  0.03289177  0.60431688
  1.28273378  1.98622408  0.21678815  0.78821327  1.46663017  2.17012046
 -0.86064022 -0.28921511  0.3892018   1.09269209]",[-0.86064022  0.21678815  0.03289177  1.95333231  1.24984202  0.57142512]
1004,"[0.         0.19360692 0.49432712 0.09684841 0.82484322 1.01845013
 1.31917034 0.92169163 2.13142939 2.3250363  2.62575651 2.2282778
 1.42917518 1.6227821  1.92350231 1.5260236 ]",[1.42917518 2.13142939 0.82484322 0.09684841 0.49432712 0.19360692]
