,followers_count_author,following_count_author,tweet_count_author,average_like_count,average_reply_count,avg_retweet_count,nr_tweets,nr_retweets,nr_replies,account_age,NT+nt,NT+rp,NT+rt,NT+tw,RP+nt,RP+rp,RP+rt,RP+tw,RT+nt,RT+rp,RT+rt,RT+tw,nr_mentions,nr_hashtags,nr_urls,nr_longwords,nr_pos,degree_in,degree_out,eigen_left,betweenness
281,1779,1536,10430,6.904761904761905,0.7619047619047619,83.66666666666667,8,9,4,2865,0.0,0.96713992,1.12394667,0.58575931,0.69090603,1.65804595,1.8148527,1.27666534,1.08954127,2.05668119,2.21348793,1.67530058,3.0833333333333335,1.4166666666666667,1.0,10.666666666666666,26.333333333333332,2,2,0.040552116549398214,5.10707885538738e-05
282,447,861,23274,0.6046511627906976,0.16279069767441862,1.0465116279069768,7,36,0,1284,0.0,0.40147273,0.21775301,-4.91272939,0.41908863,0.82056136,0.63684164,-4.49364076,6.06969062,6.47116335,6.28744363,1.15696123,0.0,3.857142857142857,2.0,8.0,14.714285714285714,1,1,1.2641354161421266e-18,0.0
283,3064,78,1282,28.125,1.875,6.5,1,0,7,3134,0.0,0.427148425,0.388772711,-0.0376141859,0.0366273069,0.463775732,0.425400017,-0.00098687901,2.45307559,2.88022401,2.8418483,2.4154614,0.125,1.375,0.75,10.5,25.125,0,0,4.2865062111792093e-19,0.0
284,18581,14675,210632,0.56,0.0,4.72,1,24,0,3536,0.0,0.10655445,1.55724302,-0.63954579,1.73683443,1.84338888,3.29407745,1.09728864,10.46588453,10.57243898,12.02312755,9.82633874,0.0,23.0,1.0,18.0,23.0,1,3,3.512425341502645e-19,0.0
285,44,15,4804,0.6759259259259259,0.1574074074074074,0.2222222222222222,49,37,22,2822,0.0,0.29050532,1.36860597,1.17190113,0.92115709,1.21166241,2.28976306,2.09305822,-0.2028382,0.08766713,1.16576777,0.96906293,0.43661971830985913,4.014084507042254,0.09859154929577464,7.985915492957746,13.591549295774648,1,0,0.03987860640308038,0.0
286,5739,6283,4320,8.0,1.5,3.1666666666666665,1,1,4,1869,0.0,0.83377369,1.12734156,0.39171384,0.72888006,1.56265375,1.85622162,1.12059389,0.98712468,1.82089838,2.11446625,1.37883852,0.0,1.0,0.8,19.0,27.6,1,0,0.03987860640308039,0.0
287,13,61,362,514.7,30.9,31.2,5,5,0,352,0.0,0.26812786,1.77466631,0.87744497,0.15930197,0.42742983,1.93396828,1.03674694,-1.00572623,-0.73759836,0.76894009,-0.12828126,0.0,3.8,1.4,6.6,11.6,3,0,0.004114503668661941,0.0
288,1684,2209,52789,9.785714285714286,0.6428571428571429,4.428571428571429,14,0,0,4470,0.0,0.47740253,0.82139556,-0.06139664,0.44020506,0.91760759,1.26160061,0.37880842,1.84595355,2.32335608,2.66734911,1.78455691,0.5,2.5714285714285716,1.1428571428571428,8.785714285714286,23.642857142857142,0,0,1.3828473111819342e-19,0.0
289,1122,1703,45909,1.6785714285714286,0.32142857142857145,15.928571428571429,2,9,17,3077,0.0,0.31057568,1.42325418,-0.16524436,1.14326143,1.45383711,2.56651561,0.97801707,1.90929224,2.21986792,3.33254642,1.74404788,1.3157894736842106,2.3684210526315788,0.21052631578947367,5.2631578947368425,11.842105263157896,2,1,2.1702360227893326e-18,0.0
290,307,330,3933,17.0,2.5,51.0,0,2,4,277,0.0,0.97165632,0.83535272,1.52257611,0.8934878,1.86514412,1.72884052,2.41606392,1.16199354,2.13364986,1.99734626,2.68456965,2.0,1.5,0.5,5.0,8.75,4,1,0.047146938502100756,0.0003291518853088542
291,217,617,13816,1.5384615384615385,0.15384615384615385,1.4807692307692308,13,39,0,524,0.0,0.18283823,0.51659109,-0.06372519,0.4671015,0.64993973,0.98369259,0.40337631,3.82631186,4.00915009,4.34290294,3.76258666,0.0,2.8461538461538463,1.0,6.230769230769231,17.0,1,3,-1.4235867629052148e-19,7.31448634019676e-06
292,782,1842,4428,1.6071428571428572,0.25,346.2142857142857,14,7,7,3354,0.0,0.61064705,0.49115547,0.85802244,0.80964126,1.42028831,1.30079674,1.6676637,2.36940663,2.98005368,2.8605621,3.22742907,0.19047619047619047,1.1428571428571428,0.23809523809523808,10.0,22.61904761904762,0,2,8.99840007486955e-19,0.0
293,1085,1268,4807,0.2,0.4,188.95,3,17,0,4322,0.0,0.65869654,0.34422037,2.14813985,0.29022289,0.94891943,0.63444327,2.43836274,1.09647894,1.75517548,1.44069932,3.24461879,0.0,1.3333333333333333,1.0,3.0,5.666666666666667,1,3,3.808487302162727e-19,0.0
294,298,4995,791,15.428571428571429,0.8571428571428571,16.857142857142858,4,1,2,3910,0.0,0.98736171,1.87360868,1.64619295,0.63965468,1.62701639,2.51326336,2.28584763,-4.91909509,-3.93173338,-3.0454864,-3.27290214,0.16666666666666666,5.333333333333333,1.5,14.0,27.166666666666668,1,0,0.0001580614517022618,0.0
295,5996,4491,104841,7.5,0.6666666666666666,1.3333333333333333,1,2,3,4562,0.0,0.54648324,1.30373145,-0.02306736,0.75782433,1.30430756,2.06155578,0.73475696,-0.00209791,0.54438533,1.30163354,-0.02516527,0.75,1.25,0.0,4.75,10.75,0,0,-2.0422588575977357e-19,0.0
296,8,20,374,0.8,0.6545454545454545,75.4,11,28,16,4081,0.0,0.83455904,0.55632974,0.73114731,0.43663806,1.2711971,0.9929678,1.16778537,1.44215406,2.2767131,1.9984838,2.17330137,1.0,1.8518518518518519,0.6666666666666666,3.740740740740741,8.0,1,0,0.03987860640308037,0.0
297,3004,3002,6945,10.666666666666666,8.666666666666666,11.555555555555555,4,5,0,3906,0.0,0.94633357,11.9907275,24.34877251,7.67477536,8.62110893,19.66550287,32.02354788,-30.31874344,-29.37240987,-18.32801594,-5.96997092,0.0,2.25,0.75,6.5,13.75,0,0,2.0566861134030982e-19,0.0
298,5790,5840,7769,13.283018867924529,5.283018867924528,14.320754716981131,32,12,9,970,0.0,0.17511995,1.28925327,-0.72834368,0.77939705,0.954517,2.06865032,0.05105337,1.51713625,1.6922562,2.80638953,0.78879257,1.4878048780487805,1.9268292682926829,1.5365853658536586,11.853658536585366,25.51219512195122,13,0,0.11695975117229752,0.0
299,1335,1012,53075,5.72463768115942,0.2826086956521739,2.289855072463768,28,89,21,1710,0.0,0.95973463,0.38069543,0.93509153,0.13350586,1.0932405,0.5142013,1.06859739,1.39020444,2.34993908,1.77089988,2.32529597,0.4897959183673469,6.204081632653061,1.1224489795918366,13.122448979591837,24.244897959183675,7,4,0.08988172984982534,0.0002587499542844603
300,28,497,811,1.25,0.25,1.0,1,4,3,813,0.0,0.84145173,0.41495641,0.02149719,-0.27434427,0.56710746,0.14061214,-0.25284708,3.96152603,4.80297776,4.37648244,3.98302322,0.0,4.25,0.5,16.5,32.5,0,1,-6.315568647433005e-19,0.0
301,3543,5002,208613,0.5,0.9,13.9,0,9,1,5093,0.0,0.70296026,0.18501596,5.34027853,0.45174792,1.15470819,0.63676388,5.79202646,-1.84001964,-1.13705938,-1.65500368,3.50025889,1.0,1.0,1.0,5.0,14.0,0,1,8.611311523837842e-19,0.0
302,3701,3076,32319,23.0,1.25,483.375,2,14,0,4730,0.0,0.04050588,12.06843352,8.00729822,20.7052975,20.74580339,32.77373102,28.71259572,-13.51843788,-13.477932,-1.45000436,-5.51113966,0.0,2.0,0.5,4.0,8.5,6,2,0.06203340638641332,0.004484430303104186
303,899,513,3255,3.413793103448276,0.7931034482758621,91.72413793103448,16,13,0,382,0.0,0.3799969,1.45760046,2.50094261,0.71264874,1.09264564,2.1702492,3.21359135,-1.66483213,-1.28483522,-0.20723166,0.83611049,0.375,2.1875,1.0,10.4375,21.8125,4,4,0.06433601791960365,0.00020674090870301978
304,5866,3333,41078,3.857142857142857,1.1428571428571428,62.57142857142857,1,6,0,4472,0.0,0.13623281,0.26474618,-0.2435983,0.37937779,0.51561061,0.64412397,0.13577949,3.1066597,3.24289251,3.37140588,2.8630614,0.0,1.0,1.0,3.0,6.0,1,0,0.01993628265456798,0.0
305,1068,1150,20575,4.125,1.875,55.0625,7,5,4,2477,0.0,0.10383816,0.5400158,1.08878447,0.43569464,0.53953281,0.97571044,1.52447911,0.53659416,0.64043233,1.07660996,1.62537863,0.6363636363636364,2.0,0.2727272727272727,8.818181818181818,19.545454545454547,2,0,0.009358835133211701,0.0
306,18800,13281,98413,3.25,0.25,192.25,1,7,0,1855,0.0,0.6073554,0.7032526,9.24565698,0.33112698,0.93848238,1.03437958,9.57678396,17.83100214,18.43835754,18.53425474,27.07665912,0.0,1.0,1.0,2.0,8.0,1,1,-1.957925358883532e-18,0.0
307,1070,1072,95478,1.6294675419401896,0.21735959153902262,5.011670313639679,119,1155,97,3139,0.0,0.36797445,2.27420024,2.16653133,0.94443646,1.31241092,3.2186367,3.1109678,-2.30333844,-1.93536399,-0.0291382,-0.1368071,0.5324074074074074,2.259259259259259,0.8935185185185185,10.703703703703704,23.421296296296298,21,133,0.1699253407091539,0.04982551612118595
308,286,290,2494,6.7,0.7,432.7,4,5,1,880,0.0,0.6772929,-6.19164808,7.57843531,-12.53084405,-11.85355115,-18.72249214,-4.95240874,29.7268875,30.4041804,23.53523941,37.30532281,0.2,1.8,0.8,6.8,19.2,2,2,0.009565365856007669,1.82862158504919e-06
309,21,633,736,3.5833333333333335,0.16666666666666666,2.5833333333333335,0,4,8,706,0.0,0.67806565,-3.66450101,6.53440371,0.26758099,0.94564664,-3.39692002,6.8019847,4.37845744,5.05652309,0.71395643,10.91286114,0.875,2.375,0.875,2.875,3.875,0,0,4.389534759685036e-19,0.0
310,1717,107,14692,2.5714285714285716,1.1428571428571428,10.857142857142858,3,3,1,1467,0.0,0.36283478,0.92768572,0.66209384,0.47268227,0.83551705,1.40036799,1.13477611,1.21618018,1.57901496,2.1438659,1.87827403,0.5,1.25,0.25,10.5,28.0,1,1,8.554308333936182e-19,0.0
311,246,819,7741,1.050131926121372,0.3245382585751979,0.23218997361477572,5,2,372,4452,0.0,0.8436173,4.34430665,-2.83584952,1.19831662,2.04193392,5.54262327,-1.6375329,13.50328824,14.34690554,17.84759489,10.66743872,1.6976127320954908,1.0106100795755968,0.9522546419098143,4.023872679045093,8.302387267904509,3,0,0.05210731216134197,0.0
312,132,276,9589,2.0,0.5,2.75,17,5,2,3099,0.0,0.26158225,0.68803047,2.80692591,0.34594688,0.60752914,1.03397735,3.15287279,0.75077021,1.01235246,1.43880068,3.55769611,0.10526315789473684,3.789473684210526,0.5263157894736842,7.894736842105263,18.42105263157895,3,1,1.1197336097881306e-18,0.0
313,1922,926,25694,9.047619047619047,0.8095238095238095,248.9047619047619,15,5,1,955,0.0,0.94323548,0.89082502,4.39370905,2.68498434,3.62821982,3.57580936,7.07869339,0.76189092,1.7051264,1.65271594,5.15559997,0.0625,4.125,1.6875,8.375,12.125,0,0,2.612359284498462e-20,0.0
314,186,564,5110,3.3333333333333335,0.5555555555555556,1.4444444444444444,2,7,0,709,0.0,0.35704209,0.50531028,1.05298433,0.87749002,1.23453211,1.3828003,1.93047435,0.45722648,0.81426856,0.96253675,1.5102108,0.0,5.5,2.0,8.5,18.5,1,1,-1.4303842490200502e-18,0.0
315,22,29,940,0.18604651162790697,0.18604651162790697,0.09302325581395349,8,35,0,1151,0.0,2.46586327,0.48503102,-1.05014322,0.6933693,3.15923257,1.17840033,-0.35677392,3.05465223,5.5205155,3.53968326,2.00450901,0.125,1.0,0.5,5.125,18.25,0,0,1.951240682379475e-19,0.0
316,21,65,2238,0.8888888888888888,0.3333333333333333,24.0,5,4,0,4786,0.0,0.52875624,1.23211545,0.98477763,0.31762734,0.84638357,1.54974279,1.30240496,-0.79708534,-0.26832911,0.43503011,0.18769228,0.0,4.8,0.2,8.0,22.0,2,0,0.052107312161341963,0.0
317,23057,12947,76490,2.625,0.25,0.875,4,3,1,2896,0.0,0.44432414,9.97349606,0.59108502,0.01538237,0.45970651,9.98887842,0.60646738,-9.8750853,-9.43076116,0.09841076,-9.28400028,0.0,4.6,0.0,11.6,24.0,1,1,-2.693646990376588e-18,0.0
318,73,288,941,113.58333333333333,10.0,57.25,10,2,0,985,0.0,0.08920778,0.57887048,1.16092739,0.77231251,0.86152029,1.35118299,1.9332399,3.99135215,4.08055993,4.57022263,5.15227954,0.0,2.3,1.2,6.7,19.8,14,1,0.10670784056530044,0.01406881799642287
319,571,219,19125,1.5,0.3181818181818182,2.1818181818181817,4,10,8,3224,0.0,0.45508099,0.34598599,1.08208442,1.17756345,1.63264443,1.52354944,2.25964786,2.25945658,2.71453757,2.60544257,3.341541,7.833333333333333,6.0,0.08333333333333333,11.666666666666666,20.583333333333332,1,2,3.0540033200545073e-18,0.0
320,335,771,149656,0.4090909090909091,0.18181818181818182,0.3409090909090909,2,20,22,4528,0.0,0.93862324,0.30676404,1.14584942,0.28752956,1.2261528,0.5942936,1.43337898,2.28382012,3.22244336,2.59058417,3.42966954,0.041666666666666664,8.25,1.0416666666666667,14.958333333333334,24.0,0,0,1.092992980622239e-19,0.0
321,20,19,575,0.8351648351648352,0.5384615384615384,0.6153846153846154,80,11,0,331,0.0,0.84988457,0.18589411,1.13650883,0.87061481,1.72049938,1.05650891,2.00712364,2.04796275,2.89784732,2.23385686,3.18447158,0.2875,9.4375,1.6125,10.725,23.35,2,0,0.05231384288413798,0.0
322,158,51,2585,9.818181818181818,0.8181818181818182,7.545454545454546,6,5,0,881,0.0,0.89996345,0.40660769,4.5483711,0.93521201,1.83517547,1.3418197,5.48358311,6.18008788,7.08005134,6.58669558,10.72845898,0.5,4.0,1.6666666666666667,10.166666666666666,22.5,1,1,-3.245562808651197e-19,0.0
323,571,1429,8789,2.5,0.1,1469.0,6,4,0,4085,0.0,0.73337029,0.7437394,4.93082279,-1.18622696,-0.45285668,-0.44248756,3.74459582,3.0092377,3.74260799,3.7529771,7.94006049,0.0,2.0,1.0,5.833333333333333,13.666666666666666,1,0,-3.0286336121943544e-18,0.0
324,10582,4562,4726,12.592592592592593,1.2962962962962963,2.4074074074074074,0,1,26,2240,0.0,0.32885409,0.04959287,-1.63746594,0.21996365,0.54881773,0.26955652,-1.4175023,1.96894007,2.29779416,2.01853294,0.33147413,1.0769230769230769,3.269230769230769,0.038461538461538464,11.576923076923077,32.07692307692308,1,0,0.00286987062504991,0.0
325,6748,3570,3783,110.18181818181819,12.818181818181818,59.90909090909091,8,0,3,2274,0.0,0.35978512,1.82905584,1.07250447,0.73299076,1.09277589,2.56204661,1.80549523,-1.02163592,-0.6618508,0.80741992,0.05086854,0.2727272727272727,4.2727272727272725,1.0,11.909090909090908,31.181818181818183,4,0,0.003749911494163687,0.0
326,27,97,1461,0.5217391304347826,0.07608695652173914,49.17391304347826,1,62,29,1941,0.0,0.8076886,0.93018117,0.43070438,0.27538833,1.08307693,1.2055695,0.70609271,4.28082526,5.08851386,5.21100643,4.71152964,2.8666666666666667,1.5666666666666667,0.03333333333333333,6.833333333333333,16.333333333333332,1,15,0.03987860640308039,0.0009008551853612749
327,0,1,195,2.130434782608696,0.2608695652173913,1.0434782608695652,20,3,0,430,0.0,0.61171113,1.27327239,0.16456286,0.45780686,1.06951799,1.73107925,0.62236972,1.37656553,1.98827667,2.64983792,1.54112839,0.0,1.1,0.9,9.2,20.65,1,1,-1.5209092777344986e-18,0.0
328,1152,922,36918,33.166666666666664,2.8333333333333335,16.5,3,2,1,633,0.0,0.37521646,3.84775126,2.02404422,3.33019532,3.70541178,7.17794658,5.35423954,-5.49106464,-5.11584818,-1.64331338,-3.46702042,0.25,1.5,0.5,6.25,16.0,3,1,0.012228705758261621,0.0
329,34,101,9723,0.6428571428571429,0.2857142857142857,0.42857142857142855,0,0,14,2187,0.0,0.54571686,0.9046465,1.69660098,0.49630757,1.04202443,1.40095407,2.19290855,1.15476713,1.70048398,2.05941362,2.85136811,1.7142857142857142,1.1428571428571428,0.2857142857142857,1.7142857142857142,2.5714285714285716,0,0,9.007379175395094e-20,0.0
330,148,447,4178,0.75,0.08333333333333333,46.27777777777778,9,27,0,1104,0.0,0.82029759,0.12652627,1.86329257,0.86962867,1.68992625,0.99615494,2.73292124,2.89690016,3.71719775,3.02342643,4.76019274,0.0,1.0,0.8888888888888888,1.1111111111111112,1.6666666666666667,1,2,0.0006735101463178108,6.0954052834973e-07
331,863,136,10343,2.2758620689655173,0.2413793103448276,0.4482758620689655,1,1,27,409,0.0,0.07503692,1.11564746,0.04909913,0.74536089,0.8203978,1.86100835,0.79446002,1.16541464,1.24045155,2.2810621,1.21451377,1.1428571428571428,1.7142857142857142,0.4642857142857143,9.607142857142858,23.464285714285715,1,0,0.0006735101463178129,0.0
332,9,0,160,7.0,1.2,3.075,18,17,5,1023,0.0,0.0048948,0.56866929,-0.49016243,0.25955935,0.26445415,0.82822864,-0.23060309,1.41650555,1.42140035,1.98517484,0.92634312,0.2608695652173913,4.391304347826087,0.6956521739130435,8.0,15.130434782608695,5,1,0.016769463054221712,0.0
333,307,356,883,78.0,4.642857142857143,87.71428571428571,5,3,6,748,0.0,0.44552035,0.71043565,0.46184823,0.81098173,1.25650208,1.52141738,1.27282996,15.36461576,15.81013611,16.07505141,15.82646399,0.5454545454545454,1.8181818181818181,0.45454545454545453,4.2727272727272725,9.818181818181818,4,0,0.04923744153629207,0.0
334,30322,33356,1027248,0.5194805194805194,0.06493506493506493,24.558441558441558,2,70,5,2802,0.0,0.06684363,0.10921921,0.7622617,0.15400088,0.22084451,0.26322009,0.91626258,2.89511773,2.96196137,3.00433695,3.65737944,4.714285714285714,2.7142857142857144,0.14285714285714285,6.0,14.428571428571429,2,5,-1.9224260604740294e-17,1.82862158504919e-06
335,2563,1881,3392,8.25,1.75,262.25,1,7,4,2594,0.0,0.13780891,0.43117357,1.44043453,0.3732576,0.51106652,0.80443117,1.81369214,0.68606588,0.8238748,1.11723945,2.12650042,4.8,1.2,1.2,5.6,14.4,1,3,1.2338035554169376e-18,0.0
336,916,224,174159,3.4625,0.425,22.56875,25,66,69,3331,0.0,0.42890264,1.34723958,1.70372434,-0.61846681,-0.18956417,0.72877277,1.08525753,-1.00042305,-0.57152042,0.34681653,0.70330128,1.7872340425531914,1.3936170212765957,0.14893617021276595,5.851063829787234,15.670212765957446,4,2,0.05981488905764831,0.0013013690280266733
337,1783408,4155,275941,279.7142857142857,16.285714285714285,332.0,3,4,0,5209,0.0,0.89236335,0.0172571,1.82887757,0.23326104,1.12562439,0.25051814,2.06213861,0.45388402,1.34624737,0.47114111,2.28276158,0.3333333333333333,1.6666666666666667,1.0,7.333333333333333,16.333333333333332,15,1,0.13042982249251578,0.0
338,168,825,1010,2.4444444444444446,0.2222222222222222,240.22222222222223,3,1,5,2787,0.0,0.42327778,0.97712798,-0.06104302,1.112722,1.53599978,2.08984998,1.05167899,3.12427149,3.54754927,4.10139947,3.06322847,1.375,1.0,0.875,9.75,26.5,0,0,9.753860097722773e-20,0.0
339,55,155,7131,1.6,0.6,2.05,9,11,0,335,0.0,0.61965829,0.79931274,2.79968813,0.06427841,0.6839367,0.86359115,2.86396654,-0.25907202,0.36058628,0.54024073,2.54061611,5.0,2.7777777777777777,1.1111111111111112,3.0,4.555555555555555,1,2,-1.5530435464378696e-18,0.0
340,5720,4479,13824,4.0,0.8,2.5,4,6,0,1802,0.0,0.28134209,0.37873482,0.06670167,0.79780554,1.07914763,1.17654036,0.86450722,2.26493661,2.5462787,2.64367143,2.33163829,0.0,5.25,0.75,16.25,35.25,1,1,1.0096400462330909e-18,0.0
341,188,51,12378,0.14285714285714285,0.42857142857142855,126.28571428571429,0,6,1,331,0.0,0.2561015,0.54901806,0.9332943,-0.05071704,0.20538446,0.49830102,0.88257726,1.2521905,1.508292,1.80120856,2.1854848,3.0,1.0,0.0,4.0,7.0,0,1,-3.5937011943239324e-19,0.0
342,19,95,608,4.0,1.6666666666666667,1.5,3,1,2,771,0.0,0.7151137,0.92777418,0.17120714,0.48726337,1.20237707,1.41503755,0.65847051,1.44919724,2.16431094,2.37697142,1.62040438,0.4,3.0,1.2,5.0,10.0,0,0,-2.5485008362741376e-20,0.0
343,623,2275,24514,1.119047619047619,0.11904761904761904,68.69047619047619,4,29,9,2716,0.0,0.50139631,1.81880309,0.6130807,0.05995175,0.56134806,1.87875484,0.67303246,-1.6378594,-1.1364631,0.18094369,-1.0247787,2.6923076923076925,2.769230769230769,0.8461538461538461,8.461538461538462,20.53846153846154,1,1,-3.395800802775159e-19,0.0
344,120,95,7198,2.808219178082192,0.3287671232876712,119.21917808219177,49,18,6,2422,0.0,0.51848387,0.07507224,-0.71146025,-0.09793655,0.42054732,-0.02286431,-0.8093968,4.12319982,4.64168369,4.19827206,3.41173957,0.14545454545454545,3.2,1.0363636363636364,9.545454545454545,20.4,1,7,0.0093588351332117,0.0009600263321508247
345,3042,3116,4639,114.57142857142857,7.571428571428571,851.1428571428571,1,6,0,953,0.0,0.67734522,0.80617827,-1.21753685,0.69314454,1.37048977,1.49932281,-0.5243923,5.79639551,6.47374073,6.60257378,4.57885866,0.0,1.0,2.0,5.0,11.0,0,1,1.7301816362846303e-19,0.0
346,5130,2178,240355,2.75,0.4074074074074074,0.3148148148148148,3,0,105,2202,0.0,0.37791739,0.32279432,3.49331431,2.10903295,2.48695034,2.43182727,5.60234726,1.16139003,1.53930742,1.48418436,4.65470434,1.462962962962963,1.212962962962963,0.018518518518518517,2.435185185185185,5.277777777777778,0,0,-1.5034435874519288e-19,0.0
347,34105,20307,47594,15.1,2.4,39.4,2,7,1,2684,0.0,0.51474315,2.99328669,-1.99169452,0.70828085,1.223024,3.70156754,-1.28341367,6.43117527,6.94591842,9.42446196,4.43948075,1.0,4.666666666666667,1.3333333333333333,11.333333333333334,37.666666666666664,2,1,3.1290787885588298e-18,0.0
348,1775,2833,14287,8.076923076923077,3.0,0.6153846153846154,1,0,12,4297,0.0,0.91214137,0.67763918,0.76259264,0.47559082,1.38773219,1.15323,1.23818347,1.32521075,2.23735211,2.00284992,2.08780339,6.3076923076923075,1.0,0.15384615384615385,9.0,27.615384615384617,1,0,0.03987860640308037,0.0
349,1277,426,10743,9.153846153846153,1.7692307692307692,3.3846153846153846,1,6,6,1151,0.0,0.6034595,0.70163544,0.92741969,-0.15276951,0.45069,0.54886594,0.77465018,2.36577631,2.96923581,3.06741175,3.293196,2.2857142857142856,2.142857142857143,0.7142857142857143,6.285714285714286,18.857142857142858,0,0,4.809389265870375e-19,0.0
350,495,387,11177,0.5555555555555556,0.14814814814814814,620.925925925926,9,18,0,1274,0.0,0.86392235,5.6465359,6.77470785,16.87883717,17.74275952,22.52537307,23.65354502,-25.60016274,-24.73624039,-19.95362684,-18.82545489,0.0,2.6666666666666665,1.6666666666666667,2.6666666666666665,2.6666666666666665,2,8,0.0008800408691137866,2.895317509661217e-06
351,493,126,16947,3.2857142857142856,0.2,1.9428571428571428,23,12,0,2625,0.0,0.91115298,0.73590542,0.86334347,0.67351292,1.5846659,1.40941835,1.53685639,24.30724664,25.21839962,25.04315207,25.17059011,0.043478260869565216,3.5217391304347827,1.1304347826086956,11.043478260869565,19.82608695652174,0,0,-1.5697072654505067e-20,0.0
