,followers_count_author,following_count_author,tweet_count_author,average_like_count,average_reply_count,avg_retweet_count,nr_tweets,nr_retweets,nr_replies,account_age,nr_mentions,nr_hashtags,nr_urls,nr_longwords,nr_pos,degree_in,degree_out,eigen_left,betweenness
17,611,987,9361,0.9444444444444444,0.16666666666666666,0.3333333333333333,1,3,14,4720,1.3333333333333333,1.4666666666666666,0.3333333333333333,5.0,11.066666666666666,0,0,-1.5484552774386758e-19,0.0
18,3853,4943,96482,0.9375,0.3125,530.375,2,14,0,3458,0.0,3.0,1.0,11.0,29.0,1,6,1.2272875556285717e-20,0.0
19,452,421,18767,1.6,0.075,0.375,2,9,29,2844,2.903225806451613,1.032258064516129,0.03225806451612903,3.870967741935484,8.741935483870968,1,0,4.1150195069141345e-18,0.0
20,3634,839,5330,5.7,0.85,5.45,11,6,3,712,0.5714285714285714,2.5,0.5714285714285714,11.142857142857142,26.571428571428573,2,1,0.05210731216134198,0.0
21,964,956,15829,0.7906976744186046,0.13953488372093023,11.023255813953488,0,12,31,1062,4.806451612903226,1.4516129032258065,0.5806451612903226,12.838709677419354,30.548387096774192,0,1,2.2846050389011873e-19,0.0
22,182,203,15814,13.2,1.7,290.9,5,5,0,1852,0.0,2.4,1.4,9.2,25.6,2,1,0.009358835133211698,0.0006328554535591071
23,1996,1788,30484,4.071428571428571,0.5,0.42857142857142855,0,0,14,5045,1.5,1.5714285714285714,0.9285714285714286,3.2857142857142856,7.642857142857143,0,0,-1.8090500898969838e-19,0.0
24,985,1391,10842,3.3157894736842106,0.7368421052631579,1.3157894736842106,11,4,4,1681,0.4666666666666667,3.8666666666666667,0.6666666666666666,6.2,12.8,1,0,0.0006735101463178116,0.0
25,372,322,117363,2.7450980392156863,0.39215686274509803,7.7254901960784315,34,17,0,4283,0.029411764705882353,3.588235294117647,1.088235294117647,8.323529411764707,15.735294117647058,2,0,0.05981488905764834,0.0
26,1907,4378,12693,686.1666666666666,74.83333333333333,224.16666666666666,2,3,1,4200,0.3333333333333333,1.3333333333333333,0.6666666666666666,4.0,7.666666666666667,17,0,0.03415029375212507,0.0
27,262,305,9410,0.8611111111111112,0.0,248.63888888888889,7,29,0,744,0.0,1.5714285714285714,0.42857142857142855,11.0,24.0,1,8,-3.5436225301145056e-19,0.0
28,459,761,2371,2.2222222222222223,0.8888888888888888,29.88888888888889,5,3,1,4820,0.5,2.8333333333333335,0.8333333333333334,11.166666666666666,30.0,1,1,-5.1579980102174486e-20,1.82862158504919e-06
29,82,361,813,11.222222222222221,1.2222222222222223,25.22222222222222,3,5,1,1025,0.5,1.0,0.75,1.5,3.0,2,4,0.01481902580803205,0.009383534655862124
30,36,349,645,4.625,0.625,1.25,16,0,0,734,0.0,4.75,1.0,11.1875,20.5625,1,0,0.0006735101463178132,0.0
31,48,54,1784,543.1111111111111,0.7777777777777778,655.0,7,2,0,423,0.0,2.4285714285714284,1.0,6.428571428571429,18.571428571428573,24,0,0.07906630388513307,0.0
32,2008,2008,8021,30.0,3.1666666666666665,65.22222222222223,7,9,2,3303,0.4444444444444444,2.7777777777777777,0.7777777777777778,10.0,23.333333333333332,6,1,0.013108746627375403,0.0
33,25786,1217,53613,4.25,0.25,1.5,8,0,0,4720,0.0,3.625,2.0,10.625,18.875,0,0,9.89648552772762e-20,0.0
34,281,546,10890,1.6818181818181819,0.2727272727272727,6.363636363636363,2,17,3,826,3.4,3.6,0.6,9.8,22.0,1,3,-2.980775949959715e-23,0.0
35,5,25,6092,0.9166666666666666,0.0,0.5833333333333334,11,0,1,3598,0.08333333333333333,3.0833333333333335,1.0,5.75,13.833333333333334,0,0,7.024518126270387e-19,0.0
36,23,8,40,10.444444444444445,1.0,4.666666666666667,8,0,1,714,0.5555555555555556,2.0,0.8888888888888888,2.7777777777777777,4.555555555555555,3,0,0.039878606403080365,0.0
37,2,0,78118,7.333333333333333,0.7333333333333333,4.866666666666666,15,0,0,1231,0.0,1.6,1.0,7.133333333333334,17.066666666666666,1,0,6.312559932202352e-19,0.0
38,412,1922,5845,0.5121951219512195,0.07317073170731707,0.6829268292682927,30,6,5,2935,0.14285714285714285,5.485714285714286,0.2,10.82857142857143,22.4,1,1,-1.4446687951357151e-18,0.0
39,104,167,178,9.714285714285714,1.5714285714285714,3.2857142857142856,6,1,0,368,0.0,4.166666666666667,1.6666666666666667,11.333333333333334,20.166666666666668,1,1,1.7903745971210994e-18,0.0
40,1676,2845,73152,8.15625,1.21875,4.328125,5,31,28,1501,1.8181818181818181,2.272727272727273,1.0606060606060606,4.666666666666667,9.303030303030303,4,2,6.602235105604415e-18,5.48586475514757e-06
41,1087,494,166131,0.14049586776859505,0.05785123966942149,17.71900826446281,5,116,0,2728,0.2,4.0,0.6,11.8,32.0,1,14,2.2984702142403285e-19,0.0
42,53,272,782,1.7857142857142858,0.14285714285714285,1174.357142857143,7,7,0,1152,0.0,1.7142857142857142,1.0,2.5714285714285716,3.4285714285714284,2,3,-1.658370138974804e-18,3.65724317009838e-06
43,2149,2295,26705,2.5,1.3571428571428572,1.0714285714285714,6,3,5,4051,0.7272727272727273,1.8181818181818181,0.5454545454545454,7.818181818181818,22.0,1,0,0.039878606403080365,0.0
44,10768,917,48317,1.0,0.3125,0.4375,16,0,0,491,0.0,1.0,2.875,12.9375,23.0,0,0,4.6742767911212496e-20,0.0
45,8790,8416,19110,5.428571428571429,0.2857142857142857,2.5714285714285716,5,1,1,895,0.3333333333333333,1.0,0.6666666666666666,2.1666666666666665,5.666666666666667,0,0,-1.6450132016098282e-19,0.0
46,29,40,404,215.25,6.25,222.58333333333334,1,11,0,960,0.0,2.0,1.0,8.0,20.0,26,3,0.0991389149984297,0.008349573234552933
47,116,184,4039,2.8,0.9333333333333333,0.5333333333333333,2,10,3,896,1.0,1.4,0.6,3.2,7.4,0,0,-3.384305411355685e-19,0.0
48,154,500,3009,5.0,3.3333333333333335,1.6666666666666667,6,0,0,2640,0.0,4.0,1.1666666666666667,16.5,37.666666666666664,0,0,-1.661285776756932e-19,0.0
49,1585,544,17224,6.5,1.0,1.9,3,5,2,2184,0.4,1.6,0.6,12.8,33.6,1,0,0.03987860640308037,0.0
50,7,37,669,13.461538461538462,1.8461538461538463,5.153846153846154,11,0,2,766,0.3076923076923077,4.6923076923076925,1.1538461538461537,8.384615384615385,20.0,3,0,2.063037425322751e-18,0.0
51,435,1183,3967,9.75,1.5,52.75,4,1,3,3727,0.42857142857142855,1.2857142857142858,0.2857142857142857,8.428571428571429,19.428571428571427,2,0,0.018717670266423393,0.0
52,66,66,4400,2.6666666666666665,1.0,2.533333333333333,1,1,13,3392,1.2857142857142858,1.5714285714285714,0.2857142857142857,2.5,3.5,4,1,0.015978617252425328,0.0
53,802,468,4623,6.782608695652174,1.565217391304348,1.7391304347826086,21,0,2,2280,0.043478260869565216,3.130434782608696,1.2173913043478262,15.304347826086957,35.95652173913044,1,0,0.0021963604787320996,0.0
54,1735,416,146892,3.8421052631578947,0.7894736842105263,31.36842105263158,1,5,13,4557,0.35714285714285715,2.7857142857142856,0.0,10.5,29.285714285714285,0,0,5.935900697539455e-19,0.0
55,9079,4185,52577,482.57142857142856,36.142857142857146,164.85714285714286,7,0,0,1544,0.0,3.2857142857142856,1.4285714285714286,9.428571428571429,18.428571428571427,9,0,0.10084983804863046,0.0
56,321,603,3471,1.55,0.6,0.4,21,13,6,4248,0.2962962962962963,3.111111111111111,1.0740740740740742,8.74074074074074,20.555555555555557,1,0,3.335017440418926e-19,0.0
57,148,31,1471,231.66666666666666,2.8333333333333335,61.583333333333336,7,2,3,4700,0.3,3.6,0.6,9.8,23.3,16,0,0.04364827111095159,0.0
58,1425,594,14866,0.6,0.0,257.9,4,6,0,1333,0.0,1.0,1.0,3.0,6.25,0,2,7.18262741054914e-20,0.0
59,116,0,233,3.6470588235294117,1.0,2.823529411764706,15,2,0,1140,0.0,9.466666666666667,1.2,12.933333333333334,23.933333333333334,1,0,5.584236761194347e-19,0.0
60,47194,46117,167371,8.833333333333334,2.0833333333333335,57.25,1,9,2,3943,2.6666666666666665,1.0,0.3333333333333333,3.6666666666666665,14.0,1,2,0.014558192361434142,0.004870838362042693
61,2029,575,8533,1.2777777777777777,0.2222222222222222,193.33333333333334,13,4,1,3423,0.5714285714285714,4.642857142857143,0.35714285714285715,7.5,21.0,0,0,-3.1528366099490446e-19,0.0
62,13189,1073,17613,4.222222222222222,1.1111111111111112,1.0,9,0,0,953,0.0,4.222222222222222,1.1111111111111112,10.777777777777779,22.77777777777778,0,0,-1.3123568771405087e-19,0.0
63,8413,4911,39078,2.4193548387096775,0.7419354838709677,184.48387096774192,2,15,14,1800,1.3125,1.5625,0.875,3.875,8.0625,1,5,0.0006735101463178131,0.00019718636092113764
64,20902,4151,272010,2.0,0.14285714285714285,562.6428571428571,0,14,0,4841,0.0,0.0,0.0,0.0,0.0,1,3,2.447877076349562e-18,0.0
65,786,5002,46298,0.5882352941176471,0.29411764705882354,9.784313725490197,16,40,46,4259,2.1451612903225805,5.467741935483871,0.46774193548387094,12.516129032258064,24.758064516129032,1,3,7.43208110405387e-19,0.0
66,21786,16727,158819,182.9,5.8,525.8,5,5,0,4104,0.0,1.6,1.0,8.8,23.6,1,1,-1.2684090729239634e-18,1.82862158504919e-06
67,99,252,1565,0.7391304347826086,0.21739130434782608,368.82608695652175,1,20,2,826,1.6666666666666667,2.6666666666666665,0.3333333333333333,11.0,31.666666666666668,0,10,-2.8796227757719546e-19,0.0
68,4703,5197,41404,2.5714285714285716,0.14285714285714285,1.0,7,0,0,1373,0.0,4.714285714285714,0.7142857142857143,12.142857142857142,31.571428571428573,0,0,-2.30656880980265e-19,0.0
69,503,555,16451,6.333333333333333,0.5,1.1666666666666667,6,0,0,3088,0.0,2.8333333333333335,1.0,5.666666666666667,12.166666666666666,0,0,7.866228991727582e-21,0.0
70,145,51,712,761.2857142857143,0.2857142857142857,490.85714285714283,6,8,0,1555,0.0,4.5,1.0,7.333333333333333,14.333333333333334,40,1,0.27288970924214545,0.0
71,16,629,10,3.0,0.3333333333333333,1.8333333333333333,1,4,1,960,0.5,1.5,0.5,3.5,5.0,0,0,-4.162320435174804e-20,0.0
72,3,17,512,2.3333333333333335,0.0,2.0,6,0,0,1584,0.0,9.333333333333334,1.0,14.333333333333334,38.333333333333336,1,0,-2.118593412197044e-20,0.0
73,559,833,3675,72.44444444444444,8.88888888888889,52.77777777777778,8,1,0,410,0.0,2.25,0.875,11.875,27.625,4,1,0.00543954139967917,0.0
74,1791,428,24228,56.375,22.375,14.5,7,0,1,1718,0.25,1.625,0.375,14.0,29.625,0,0,-1.7948481905453976e-19,0.0
75,189,309,5022,1.9878787878787878,0.38484848484848483,0.4484848484848485,26,117,187,4128,1.2206572769953052,3.863849765258216,0.19718309859154928,9.976525821596244,23.370892018779344,3,0,-4.30781763562038e-18,0.0
76,47,23,1457,71.05555555555556,3.6481481481481484,57.2037037037037,39,13,2,1319,0.2926829268292683,2.3902439024390243,0.926829268292683,3.926829268292683,6.7317073170731705,20,1,0.0631319530656392,0.00010237233173633716
77,62292,869,54239,136.47272727272727,10.018181818181818,49.09090909090909,43,5,7,3974,0.08,3.32,1.1,9.04,19.26,40,3,0.25282942524531915,0.0006636372502407684
78,7,168,156,10.666666666666666,2.0,492.1666666666667,5,1,0,3781,0.0,1.6,1.2,2.2,3.6,0,0,-7.445625266267147e-19,0.0
79,60,360,3754,1.5714285714285714,0.14285714285714285,1.0,0,0,7,2140,1.1428571428571428,1.0,0.7142857142857143,3.142857142857143,7.285714285714286,0,0,-3.605140825500449e-19,0.0
80,1100,409,11962,0.08333333333333333,0.125,133.375,1,22,1,4883,0.5,4.5,1.0,6.5,14.5,0,2,-4.576346379986369e-19,0.0
81,107,1,26161,0.9032258064516129,0.1935483870967742,0.2903225806451613,23,6,2,1266,0.12,1.0,0.16,6.36,16.28,0,0,1.6483321483973815e-19,0.0
82,68,165,4312,754.7142857142857,38.0,214.85714285714286,6,1,0,1272,0.0,3.5,0.3333333333333333,5.5,9.5,0,0,-6.571758848455288e-20,0.0
83,1042,381,29036,1.6,0.1,19.3,3,7,0,1450,0.3333333333333333,1.0,0.6666666666666666,9.0,20.666666666666668,0,2,1.6769863152027086e-20,0.0
84,1711,4999,28054,0.8571428571428571,0.0,338.64285714285717,1,8,5,874,1.1666666666666667,3.0,0.0,10.0,21.666666666666668,1,1,3.1342862525632157e-18,0.0
85,78,70,3320,1.4545454545454546,0.7272727272727273,6.0,1,2,8,255,0.7777777777777778,5.111111111111111,0.8888888888888888,5.555555555555555,9.222222222222221,1,1,0.0034817335771472556,0.0
86,13,31,7006,0.0,0.0,1.0,0,8,0,1842,0.0,0.0,0.0,0.0,0.0,2,1,1.9331456701312616e-18,0.0
87,1077,788,67993,2.0,0.5,1473.0,3,7,0,2526,0.0,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0,0,2.3385819323361148e-20,0.0
88,2052,2828,25313,0.8979591836734694,0.12244897959183673,344.3061224489796,4,36,9,2010,1.2307692307692308,1.0,0.15384615384615385,4.6923076923076925,13.615384615384615,2,10,0.03987860640308036,0.0005225242640668892
89,104,236,3445,0.9285714285714286,0.6190476190476191,147.21428571428572,3,16,23,2272,2.076923076923077,2.3076923076923075,0.19230769230769232,8.26923076923077,23.73076923076923,2,2,0.04068041572463084,4.1489391963004936e-05
90,196,456,9553,2.4545454545454546,1.3636363636363635,2.0,2,3,6,3559,1.25,2.25,0.25,8.75,22.375,0,0,-4.482793273296873e-19,0.0
91,408,20,209,2.4615384615384617,1.2692307692307692,0.3076923076923077,18,0,8,1772,0.34615384615384615,8.73076923076923,0.8076923076923077,13.307692307692308,29.0,0,0,-9.036033924348621e-21,0.0
92,251,136,24573,1.565217391304348,0.13043478260869565,1050.4347826086957,4,19,0,654,0.0,1.0,0.75,1.75,2.0,1,3,7.011573105534083e-19,0.0
93,292,421,7360,2.0,0.4,80.4,0,7,3,2316,1.0,1.0,0.6666666666666666,7.666666666666667,25.333333333333332,3,2,0.052107312161342,6.003974204244841e-05
94,7,164,120346,0.14030612244897958,0.09948979591836735,11.497448979591837,68,309,15,2161,0.7228915662650602,3.2771084337349397,0.9759036144578314,5.0843373493975905,9.903614457831326,1,53,1.880706274976327e-18,0.0
95,4821,414,109601,2.2222222222222223,0.6666666666666666,1.0,18,0,0,2894,0.0,1.3333333333333333,0.3888888888888889,8.777777777777779,21.944444444444443,1,0,0.009358835133211693,0.0
96,51,65,128,10.125,0.875,42.5,6,1,1,3608,0.14285714285714285,4.142857142857143,0.8571428571428571,9.428571428571429,22.142857142857142,1,1,0.00020653072279597305,0.0
97,11,58,545,0.22666666666666666,0.17333333333333334,3.1733333333333333,1,58,16,293,4.235294117647059,1.9411764705882353,0.4117647058823529,2.1176470588235294,2.2941176470588234,2,1,5.43596815998813e-18,0.0
